Property ID,Owner Id,Locality,Plot size,Propertyusagetype,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,YearOfConstruction
PT-1014-758026,['7bc5cfa2-dc91-4634-bfea-918361e93e10'],['PLC68'],200.0,RESIDENTIAL,,,,,,,0,1094,1035,968,891,744,
PT-1014-758083,"['9d327533-5d2a-4d74-b434-2aeca16d4b1f', '21f02811-9a5d-4f89-b6ee-b9dd5b911d19']",['PLC134'],400.0,RESIDENTIAL,,,,,,,0,1422,1345,1258,1158,967,
PT-1014-758131,"['ec82f9a8-8788-4c11-a0ae-0da7f3de4ed6', 'e67597f6-e3db-49a0-8b81-bbaf1484cd79']",['PLC35'],34.0,NONRESIDENTIAL.COMMERCIAL,,,,,,0,0,0,22193,20026,17852,13485,
PT-1014-758135,['c3bdc5bc-b41b-4a89-b653-d9a32a0623d2'],['PLC57'],9.0,NONRESIDENTIAL.COMMERCIAL,,0,0,0,0,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,193,164,
PT-1014-758180,['85186ddc-14c0-4fd3-97ec-8341a747708b'],['PLC186'],200.0,RESIDENTIAL,,,,,,0,0,0,0,0,0,0.22,
PT-1014-758191,"['43424fb4-36ef-447a-8db0-24747b57ad23', 'c61efe39-9b3f-4cee-947e-baadb6626a3f']",['PLC32'],31.2,NONRESIDENTIAL.COMMERCIAL,,,,,,,3024,2587,2451,2230,2820,2391,
PT-1014-758232,['991e943a-d55c-4594-ae18-64e895966a75'],['PLC145'],72.0,RESIDENTIAL,,0,0,0,0,0,0,269,255,238,219,183,
PT-1014-758267,['d679fe42-cb3e-467a-9afe-d1aa1685ae8c'],['PLC82'],325.0,RESIDENTIAL,,0,0,0,0,0,0,592,561,524,482,403,
PT-1014-758310,['a942a985-b483-471f-80a1-73bc59998ab5'],['PLC183'],15.0,NONRESIDENTIAL.COMMERCIAL,,0,0,0,0,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",11556,
PT-1014-758357,['5f7164f5-e406-43bc-9d72-8288ec1c0417'],['PLC211'],200.0,RESIDENTIAL,,,,,,,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-758381,['5ee2ddef-fcec-411d-b242-c8977d854da5'],['PLC82'],250.0,RESIDENTIAL,,,0,0,0,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,0,
PT-1014-758458,['85d31ec7-9452-4e47-b5aa-66e20f459b78'],['PLC156'],260.0,RESIDENTIAL,,0,0,0,0,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,570,
PT-1014-758479,['0bb3cae3-e45a-4dca-9fc1-8de93cc57b26'],['PLC75'],105.0,RESIDENTIAL,,,,,,,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-758637,['23430b19-0548-4d84-8f67-ad562600169b'],['PLC156'],203.0,RESIDENTIAL,,,,,,,0,0,0,0,0,0.12,
PT-1014-758716,['5f3ac580-8a0d-414b-a1e7-f6fd168af51e'],['PLC183'],19.0,NONRESIDENTIAL.COMMERCIAL,,,0,0,0,0,0,0,0,0,47.07,0,
PT-1014-758792,['a6bdef64-90e2-497a-af51-b9aa72a5ba56'],['PLC68'],220.0,RESIDENTIAL,,,,,,,0,0,0,0,0,0.12,
PT-1014-758807,['9277c97e-48f4-4d2e-b650-911fa8c3a283'],['PLC82'],25.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,0,
PT-1014-759185,['a24e2b51-4e94-4afa-a3ad-701c93a8bb48'],['PLC51'],15958.0,NONRESIDENTIAL.INSTITUTIONAL,,0,0,0,0,0,0,0,0,0,0,51079,
PT-1014-759228,['a24e2b51-4e94-4afa-a3ad-701c93a8bb48'],['PLC51'],18142.0,NONRESIDENTIAL.INSTITUTIONAL,,,,,,0,0,0,0,0,0,69959,
PT-1014-759434,['aa7255bb-9a94-4a01-8a83-5794dcb5dcff'],['PLC187'],200.0,RESIDENTIAL,,,,,0,0,0,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-759475,['3e17cd7f-5048-4e82-8760-ca696712d669'],['PLC68'],360.0,NONRESIDENTIAL.COMMERCIAL,,,,,0,0,0,"Demand not generated, hence not paid",0,0,0,0,
PT-1014-759816,['4dc9c4be-7f72-4dfc-8c39-5879434c7ec7'],['PLC74'],102.0,RESIDENTIAL,,0,0,0,0,0,0,0.1,0.11,0.12,0.12,0,
PT-1014-759862,['4bb97241-dd8e-4ec7-ac39-5400b3f95846'],['PLC188'],30.0,NONRESIDENTIAL.COMMERCIAL,,,,,0,0,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,1454,
PT-1014-759887,['76a7bf1e-cee4-4530-b064-3f090d0a6c49'],['PLC188'],200.0,RESIDENTIAL,,,,,0,0,0,0,0,0,0,620,
PT-1014-759910,['f2f7b7a0-2896-4513-8253-f90308f7b491'],['PLC14'],240.0,RESIDENTIAL,,,,,,,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-759937,['3ebc013a-f4a9-42c3-82ad-1daeb9bfb3ce'],['PLC14'],240.0,RESIDENTIAL,,,,,,,0,0,0,0,"Demand not generated, hence not paid",0,
PT-1014-759950,['b1039b9b-dafb-44aa-b07b-dfebf595e40c'],['PLC51'],354.0,RESIDENTIAL,,,,,,,,926,876,819,754,630,
PT-1014-759977,['72427e1f-fbdf-4234-ada9-2cc01cad2332'],['PLC51'],800.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-760127,['72412166-0c12-4f33-a728-0636b2cf3349'],['PLC81'],302.0,RESIDENTIAL,,,,,,,0,0,0,0,0,603,
PT-1014-760167,"['3121da0f-a541-45e4-a703-d7e786454453', '18f470d3-5be1-492c-b7cf-7a5779ed49cb', '0f00df72-48ab-4324-86b7-26fbd1d6ccfa']",['PLC142'],49.0,NONRESIDENTIAL.COMMERCIAL,,,,,0,0,0,1694,1612,1518,1410,1199,
PT-1014-760197,['c8b7ab86-d632-4703-ad1c-6141f0206ed2'],['PLC54'],20.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,759,697,697,697,
PT-1014-760287,['574b2fe2-939a-46ab-a37f-5a0edd69a8cb'],['PLC54'],17.0,NONRESIDENTIAL.COMMERCIAL,,,,0,0,0,0,0,0,0,0,504,
PT-1014-760301,['f5867487-181a-4fb7-893c-226aba0795a7'],['PLC54'],20.0,NONRESIDENTIAL.COMMERCIAL,,,,0,0,0,0,0,0,0,0,706,
PT-1014-760312,['a60876cf-d9c3-4149-a488-b1b8523eb315'],['PLC34'],122.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,0,"Demand not generated, hence not paid",0,0,
PT-1014-760729,"['2f97be65-f6fa-4758-a7cb-4c3bbc76c6f9', '7fa7e797-5086-4dd7-9f18-d251016adbe5']",['PLC38'],70.0,RESIDENTIAL,,,,,,,0,383,362,339,312,260,
PT-1014-760766,['0dad1ffd-29f9-465b-9415-6e1fb92157d6'],['PLC184'],130.0,RESIDENTIAL,,,0,0,0,0,0,476,450,421,387,324,
PT-1014-761206,['4feb5f7b-d269-4b6f-b6ab-e7ecf0060178'],['PLC164'],81.0,RESIDENTIAL,,0,0,0,0,0,0,0,0,0,360,301,
PT-1014-761230,['4feb5f7b-d269-4b6f-b6ab-e7ecf0060178'],['PLC199'],130.0,RESIDENTIAL,,,,0,0,0,0,0,0,0,251,210,
PT-1014-761270,['3a1dd853-4185-422c-8568-ac39a82a9b0f'],['PLC149'],43.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,0,0,0,3285,
PT-1014-761297,['c33a6caf-bf36-4dd0-b5da-799996c60ab9'],['PLC191'],15.0,MIXED,,,,,0,0,0,0,0,0,864,735,
PT-1014-761351,['e09ee0f5-1aa1-4a57-a310-0bb33cc33486'],['PLC181'],34.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,0,2232,2102,1952,1661,
PT-1014-761429,['e0413909-c62f-474d-a740-f4ccc6e30738'],['PLC188'],23.0,NONRESIDENTIAL.COMMERCIAL,,,,,0,0,0,"Demand not generated, hence not paid",0,0,"Demand not generated, hence not paid",0,
PT-1014-761470,['8d56351c-44cd-4496-a03a-d33acb45052b'],['PLC191'],20.0,NONRESIDENTIAL.COMMERCIAL,,,,0,0,0,0,"Demand not generated, hence not paid",0,0,0,0,
PT-1014-761488,['8d56351c-44cd-4496-a03a-d33acb45052b'],['PLC185'],220.0,RESIDENTIAL,,,,0,0,0,0,0,0,0,0,397,
PT-1014-761549,"['975b272b-c1a0-4661-a003-21a316264675', 'cdda6123-64e4-456d-b395-05a4a7b334b1']",['PLC143'],14.0,NONRESIDENTIAL.COMMERCIAL,,,,,,0,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-761596,['61a9d1e7-c7bb-47e5-9d6a-97fc9c4e4283'],['PLC38'],100.0,RESIDENTIAL,,,,,,,0,0,"Demand not generated, hence not paid",0,0,0,
PT-1014-761619,['63350fdb-8836-4a97-ac26-30213d0cb810'],['PLC6'],120.0,RESIDENTIAL,,,,,0,0,0,0,0,0,0,0.7,
PT-1014-761634,['1f9f44e1-9577-4b33-8455-51838c87e355'],['PLC38'],70.0,RESIDENTIAL,0.0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,0,0,0,
PT-1014-761650,['1d9dfcbc-6cf8-49b5-a5ca-0030d7057030'],['PLC68'],27.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,0,
PT-1014-761658,['1d9dfcbc-6cf8-49b5-a5ca-0030d7057030'],['PLC68'],130.0,RESIDENTIAL,,,,,,,0,"Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,0,
PT-1014-761668,['92bf6eac-9086-4f1d-836e-d326b331c1da'],['PLC200'],180.0,RESIDENTIAL,0.0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,0,0,0,
